type,name,key
tv_umpires,Enamul Haque,bpl00061
umpires,Masudur Rahman,bpl00061
umpires,Tanvir Ahmed,bpl00061
match_referees,Selim Shahid,bpl00062
reserve_umpires,Akteruzzaman,bpl00062
tv_umpires,REJ Martinesz,bpl00062
umpires,Sharfuddoula,bpl00062
umpires,Tanvir Ahmed,bpl00062
match_referees,Selim Shahid,bpl00063
reserve_umpires,Akteruzzaman,bpl00063
tv_umpires,Tanvir Ahmed,bpl00063
umpires,REJ Martinesz,bpl00063
umpires,Sharfuddoula,bpl00063
match_referees,Selim Shahid,bpl00064
reserve_umpires,Mozahiduzzaman,bpl00064
tv_umpires,Masudur Rahman,bpl00064
umpires,Mahfuzur Rahman,bpl00064
umpires,Tanvir Ahmed,bpl00064
match_referees,Selim Shahid,bpl00065
reserve_umpires,Mozahiduzzaman,bpl00065
tv_umpires,Tanvir Ahmed,bpl00065
umpires,Mahfuzur Rahman,bpl00065
umpires,Masudur Rahman,bpl00065
match_referees,Akhtar Ahmad,bpl00066
reserve_umpires,Manjurul Islam,bpl00066
tv_umpires,REJ Martinesz,bpl00066
umpires,Enamul Haque,bpl00066
umpires,Sharfuddoula,bpl00066
match_referees,Akhtar Ahmad,bpl00067
reserve_umpires,Manjurul Islam,bpl00067
tv_umpires,Enamul Haque,bpl00067
umpires,REJ Martinesz,bpl00067
umpires,Sharfuddoula,bpl00067
match_referees,Akhtar Ahmad,bpl00068
reserve_umpires,Manjurul Islam,bpl00068
tv_umpires,REJ Martinesz,bpl00068
umpires,Enamul Haque,bpl00068
umpires,Sharfuddoula,bpl00068
match_referees,Akhtar Ahmad,bpl00069
reserve_umpires,Manjurul Islam,bpl00069
tv_umpires,Sharfuddoula,bpl00069
umpires,Enamul Haque,bpl00069
umpires,REJ Martinesz,bpl00069
match_referees,Neeyamur Rashid,bpl00070
reserve_umpires,Morshed Ali Khan,bpl00070
tv_umpires,Anisur Rahman,bpl00070
umpires,Mahfuzur Rahman,bpl00070
umpires,Tanvir Ahmed,bpl00070
match_referees,Neeyamur Rashid,bpl00071
reserve_umpires,Mahfuzur Rahman,bpl00071
tv_umpires,Tanvir Ahmed,bpl00071
umpires,Anisur Rahman,bpl00071
umpires,Morshed Ali Khan,bpl00071
match_referees,Neeyamur Rashid,bpl00072
reserve_umpires,Morshed Ali Khan,bpl00072
tv_umpires,Tanvir Ahmed,bpl00072
umpires,Anisur Rahman,bpl00072
umpires,REJ Martinesz,bpl00072
match_referees,Showkatur Rahman,bpl00073
reserve_umpires,Shafiuddin Ahmed,bpl00073
tv_umpires,Ahsan Raza,bpl00073
umpires,Gazi Sohel,bpl00073
umpires,REJ Martinesz,bpl00073
match_referees,Showkatur Rahman,bpl00074
reserve_umpires,Awal Babu,bpl00074
tv_umpires,Masudur Rahman,bpl00074
umpires,Ahsan Raza,bpl00074
umpires,Enamul Haque,bpl00074
match_referees,Showkatur Rahman,bpl00075
reserve_umpires,Shafiuddin Ahmed,bpl00075
tv_umpires,Masudur Rahman,bpl00075
umpires,Anisur Rahman,bpl00075
umpires,Gazi Sohel,bpl00075
match_referees,Showkatur Rahman,bpl00076
reserve_umpires,Shafiuddin Ahmed,bpl00076
tv_umpires,Anisur Rahman,bpl00076
umpires,Ahsan Raza,bpl00076
umpires,Masudur Rahman,bpl00076
match_referees,Showkatur Rahman,bpl00077
reserve_umpires,Moniruzzaman,bpl00077
tv_umpires,Gazi Sohel,bpl00077
umpires,Ahsan Raza,bpl00077
umpires,Masudur Rahman,bpl00077
match_referees,Showkatur Rahman,bpl00078
reserve_umpires,Moniruzzaman,bpl00078
tv_umpires,Anisur Rahman,bpl00078
umpires,Gazi Sohel,bpl00078
umpires,REJ Martinesz,bpl00078
match_referees,Neeyamur Rashid,bpl00079
reserve_umpires,Akteruzzaman,bpl00079
tv_umpires,Gazi Sohel,bpl00079
umpires,Mahfuzur Rahman,bpl00079
umpires,Masudur Rahman,bpl00079
match_referees,Neeyamur Rashid,bpl00080
reserve_umpires,Mahfuzur Rahman,bpl00080
tv_umpires,Masudur Rahman,bpl00080
umpires,Ahsan Raza,bpl00080
umpires,Gazi Sohel,bpl00080
match_referees,Akhtar Ahmad,bpl00081
reserve_umpires,Akteruzzaman,bpl00081
tv_umpires,Gazi Sohel,bpl00081
umpires,Ahsan Raza,bpl00081
umpires,Enamul Haque,bpl00081
match_referees,Akhtar Ahmad,bpl00082
reserve_umpires,Akteruzzaman,bpl00082
tv_umpires,Enamul Haque,bpl00082
umpires,Gazi Sohel,bpl00082
umpires,REJ Martinesz,bpl00082
match_referees,Raqibul Hasan,bpl00083
reserve_umpires,Tanvir Ahmed,bpl00083
tv_umpires,Gazi Sohel,bpl00083
umpires,Enamul Haque,bpl00083
umpires,REJ Martinesz,bpl00083
match_referees,Raqibul Hasan,bpl00084
reserve_umpires,Akteruzzaman,bpl00084
tv_umpires,Tanvir Ahmed,bpl00084
umpires,Ahsan Raza,bpl00084
umpires,Gazi Sohel,bpl00084
match_referees,Raqibul Hasan,bpl00085
reserve_umpires,Mahfuzur Rahman,bpl00085
tv_umpires,Masudur Rahman,bpl00085
umpires,Enamul Haque,bpl00085
umpires,REJ Martinesz,bpl00085
match_referees,Raqibul Hasan,bpl00086
reserve_umpires,Gazi Sohel,bpl00086
tv_umpires,Enamul Haque,bpl00086
umpires,Ahsan Raza,bpl00086
umpires,REJ Martinesz,bpl00086
match_referees,Raqibul Hasan,bpl00087
reserve_umpires,Morshed Ali Khan,bpl00087
tv_umpires,Masudur Rahman,bpl00087
umpires,Gazi Sohel,bpl00087
umpires,REJ Martinesz,bpl00087
match_referees,Raqibul Hasan,bpl00088
reserve_umpires,Morshed Ali Khan,bpl00088
tv_umpires,Masudur Rahman,bpl00088
umpires,Khalid Mahmood,bpl00088
umpires,Nadir Shah,bpl00088
match_referees,Raqibul Hasan,bpl00089
reserve_umpires,Morshed Ali Khan,bpl00089
tv_umpires,Gazi Sohel,bpl00089
umpires,Khalid Mahmood,bpl00089
umpires,Nadir Shah,bpl00089
match_referees,Raqibul Hasan,bpl00090
reserve_umpires,Morshed Ali Khan,bpl00090
tv_umpires,Gazi Sohel,bpl00090
umpires,Masudur Rahman,bpl00090
umpires,REJ Martinesz,bpl00090
match_referees,Neeyamur Rashid,bpl00091
reserve_umpires,Mozahiduzzaman,bpl00091
tv_umpires,Tanvir Ahmed,bpl00091
umpires,Mahfuzur Rahman,bpl00091
umpires,REJ Martinesz,bpl00091
match_referees,Showkatur Rahman,bpl00092
reserve_umpires,Mozahiduzzaman,bpl00092
tv_umpires,Mahfuzur Rahman,bpl00092
umpires,Nadir Shah,bpl00092
umpires,REJ Martinesz,bpl00092
match_referees,Showkatur Rahman,bpl00093
reserve_umpires,Mozahiduzzaman,bpl00093
tv_umpires,REJ Martinesz,bpl00093
umpires,Khalid Mahmood,bpl00093
umpires,Masudur Rahman,bpl00093
match_referees,Showkatur Rahman,bpl00094
reserve_umpires,Akteruzzaman,bpl00094
tv_umpires,Masudur Rahman,bpl00094
umpires,Mahfuzur Rahman,bpl00094
umpires,REJ Martinesz,bpl00094
match_referees,Showkatur Rahman,bpl00095
reserve_umpires,Akteruzzaman,bpl00095
tv_umpires,Masudur Rahman,bpl00095
umpires,Khalid Mahmood,bpl00095
umpires,Nadir Shah,bpl00095
match_referees,Obaydul Haque,bpl00096
reserve_umpires,Akteruzzaman,bpl00096
tv_umpires,Sharfuddoula,bpl00096
umpires,Anisur Rahman,bpl00096
umpires,Khalid Mahmood,bpl00096
match_referees,Obaydul Haque,bpl00097
reserve_umpires,Akteruzzaman,bpl00097
tv_umpires,Anisur Rahman,bpl00097
umpires,REJ Martinesz,bpl00097
umpires,Sharfuddoula,bpl00097
match_referees,Obaydul Haque,bpl00098
reserve_umpires,Imran Parvez,bpl00098
tv_umpires,Gazi Sohel,bpl00098
umpires,Khalid Mahmood,bpl00098
umpires,Tanvir Ahmed,bpl00098
match_referees,Obaydul Haque,bpl00099
reserve_umpires,Imran Parvez,bpl00099
tv_umpires,Gazi Sohel,bpl00099
umpires,Nadir Shah,bpl00099
umpires,REJ Martinesz,bpl00099
match_referees,Akhtar Ahmad,bpl00100
reserve_umpires,Manjurul Islam,bpl00100
tv_umpires,Tanvir Ahmed,bpl00100
umpires,Khalid Mahmood,bpl00100
umpires,Masudur Rahman,bpl00100
match_referees,Akhtar Ahmad,bpl00101
reserve_umpires,Tanvir Ahmed,bpl00101
tv_umpires,Masudur Rahman,bpl00101
umpires,Nadir Shah,bpl00101
umpires,REJ Martinesz,bpl00101
match_referees,Akhtar Ahmad,bpl00102
reserve_umpires,Tanvir Ahmed,bpl00102
tv_umpires,Masudur Rahman,bpl00102
umpires,Khalid Mahmood,bpl00102
umpires,Nadir Shah,bpl00102
match_referees,Akhtar Ahmad,bpl00103
reserve_umpires,Manjurul Islam,bpl00103
tv_umpires,Masudur Rahman,bpl00103
umpires,REJ Martinesz,bpl00103
umpires,Tanvir Ahmed,bpl00103
match_referees,Akhtar Ahmad,bpl00104
reserve_umpires,Tanvir Ahmed,bpl00104
tv_umpires,REJ Martinesz,bpl00104
umpires,Khalid Mahmood,bpl00104
umpires,Masudur Rahman,bpl00104
match_referees,Akhtar Ahmad,bpl00105
reserve_umpires,Tanvir Ahmed,bpl00105
tv_umpires,Masudur Rahman,bpl00105
umpires,Nadir Shah,bpl00105
umpires,REJ Martinesz,bpl00105
match_referees,Selim Shahid,bpl00106
reserve_umpires,Manjurul Islam,bpl00106
tv_umpires,Morshed Ali Khan,bpl00106
umpires,Gazi Sohel,bpl00106
umpires,REJ Martinesz,bpl00106
match_referees,Selim Shahid,bpl00107
reserve_umpires,Manjurul Islam,bpl00107
tv_umpires,Gazi Sohel,bpl00107
umpires,Khalid Mahmood,bpl00107
umpires,Morshed Ali Khan,bpl00107
match_referees,Selim Shahid,bpl00108
reserve_umpires,Morshed Ali Khan,bpl00108
tv_umpires,Gazi Sohel,bpl00108
umpires,Nadir Shah,bpl00108
umpires,REJ Martinesz,bpl00108
match_referees,Selim Shahid,bpl00109
reserve_umpires,Manjurul Islam,bpl00109
tv_umpires,Gazi Sohel,bpl00109
umpires,Khalid Mahmood,bpl00109
umpires,Morshed Ali Khan,bpl00109
match_referees,Selim Shahid,bpl00110
reserve_umpires,Manjurul Islam,bpl00110
tv_umpires,Morshed Ali Khan,bpl00110
umpires,Gazi Sohel,bpl00110
umpires,REJ Martinesz,bpl00110
match_referees,Debabrata Paul,bpl00111
reserve_umpires,Moniruzzaman,bpl00111
tv_umpires,Anisur Rahman,bpl00111
umpires,REJ Martinesz,bpl00111
umpires,Sharfuddoula,bpl00111
match_referees,Debabrata Paul,bpl00112
reserve_umpires,Moniruzzaman,bpl00112
tv_umpires,Sharfuddoula,bpl00112
umpires,Anisur Rahman,bpl00112
umpires,Khalid Mahmood,bpl00112
match_referees,Debabrata Paul,bpl00113
reserve_umpires,Moniruzzaman,bpl00113
tv_umpires,Masudur Rahman,bpl00113
umpires,Khalid Mahmood,bpl00113
umpires,Nadir Shah,bpl00113
match_referees,Debabrata Paul,bpl00114
reserve_umpires,Moniruzzaman,bpl00114
tv_umpires,Masudur Rahman,bpl00114
umpires,Mahfuzur Rahman,bpl00114
umpires,Rashid Riaz,bpl00114
match_referees,Akhtar Ahmad,bpl00115
reserve_umpires,Mahfuzur Rahman,bpl00115
tv_umpires,Masudur Rahman,bpl00115
umpires,Nadir Shah,bpl00115
umpires,REJ Martinesz,bpl00115
match_referees,Akhtar Ahmad,bpl00116
reserve_umpires,Mahfuzur Rahman,bpl00116
tv_umpires,REJ Martinesz,bpl00116
umpires,Khalid Mahmood,bpl00116
umpires,Masudur Rahman,bpl00116
match_referees,Neeyamur Rashid,bpl00117
reserve_umpires,Mahfuzur Rahman,bpl00117
tv_umpires,Tanvir Ahmed,bpl00117
umpires,Gazi Sohel,bpl00117
umpires,Rashid Riaz,bpl00117
match_referees,Raqibul Hasan,bpl00118
reserve_umpires,Tanvir Ahmed,bpl00118
tv_umpires,Gazi Sohel,bpl00118
umpires,Khalid Mahmood,bpl00118
umpires,Mahfuzur Rahman,bpl00118
match_referees,Raqibul Hasan,bpl00119
reserve_umpires,Mahfuzur Rahman,bpl00119
tv_umpires,Tanvir Ahmed,bpl00119
umpires,Gazi Sohel,bpl00119
umpires,REJ Martinesz,bpl00119
match_referees,Raqibul Hasan,bpl00120
reserve_umpires,Mahfuzur Rahman,bpl00120
tv_umpires,Khalid Mahmood,bpl00120
umpires,Masudur Rahman,bpl00120
umpires,Rashid Riaz,bpl00120
match_referees,Raqibul Hasan,bpl00121
reserve_umpires,Mahfuzur Rahman,bpl00121
tv_umpires,Masudur Rahman,bpl00121
umpires,Khalid Mahmood,bpl00121
umpires,Nadir Shah,bpl00121
match_referees,Selim Shahid,bpl00122
reserve_umpires,Mozahiduzzaman,bpl00122
tv_umpires,Tanvir Ahmed,bpl00122
umpires,Mahfuzur Rahman,bpl00122
umpires,REJ Martinesz,bpl00122
match_referees,Samiur Rahman,bpl00123
tv_umpires,REJ Martinesz,bpl00123
umpires,Khalid Mahmood,bpl00123
umpires,Masudur Rahman,bpl00123
match_referees,Samiur Rahman,bpl00124
tv_umpires,Moniruzzaman,bpl00124
umpires,Khalid Mahmood,bpl00124
umpires,Mahfuzur Rahman,bpl00124
match_referees,Samiur Rahman,bpl00125
tv_umpires,Tanvir Ahmed,bpl00125
umpires,Nadir Shah,bpl00125
umpires,REJ Martinesz,bpl00125
match_referees,Obaydul Haque,bpl00126
reserve_umpires,Mahfuzur Rahman,bpl00126
tv_umpires,Gazi Sohel,bpl00126
umpires,Morshed Ali Khan,bpl00126
umpires,REJ Martinesz,bpl00126
match_referees,Samiur Rahman,bpl00127
reserve_umpires,Mahfuzur Rahman,bpl00127
tv_umpires,Gazi Sohel,bpl00127
umpires,Khalid Mahmood,bpl00127
umpires,Nadir Shah,bpl00127
match_referees,Raqibul Hasan,bpl00128
reserve_umpires,Mahfuzur Rahman,bpl00128
tv_umpires,Khalid Mahmood,bpl00128
umpires,Masudur Rahman,bpl00128
umpires,REJ Martinesz,bpl00128
match_referees,Raqibul Hasan,bpl00129
reserve_umpires,Mahfuzur Rahman,bpl00129
tv_umpires,Masudur Rahman,bpl00129
umpires,Khalid Mahmood,bpl00129
umpires,Nadir Shah,bpl00129
match_referees,Raqibul Hasan,bpl00130
reserve_umpires,Akteruzzaman,bpl00130
tv_umpires,Gazi Sohel,bpl00130
umpires,Masudur Rahman,bpl00130
umpires,REJ Martinesz,bpl00130
match_referees,Raqibul Hasan,bpl00131
reserve_umpires,Shafiuddin Ahmed,bpl00131
tv_umpires,Masudur Rahman,bpl00131
umpires,Khalid Mahmood,bpl00131
umpires,Mahfuzur Rahman,bpl00131
match_referees,Debabrata Paul,bpl00132
tv_umpires,Tanvir Ahmed,bpl00132
umpires,Masudur Rahman,bpl00132
umpires,Riazuddin,bpl00132
match_referees,Debabrata Paul,bpl00133
tv_umpires,Masudur Rahman,bpl00133
umpires,Mahfuzur Rahman,bpl00133
umpires,Tanvir Ahmed,bpl00133
match_referees,Debabrata Paul,bpl00134
reserve_umpires,Akteruzzaman,bpl00134
tv_umpires,Tanvir Ahmed,bpl00134
umpires,Mahfuzur Rahman,bpl00134
umpires,Masudur Rahman,bpl00134
match_referees,Debabrata Paul,bpl00135
